trial_id,scene_id,method,prompt_type,candidate_count,question_count,asked,ideal_half_min_q,split04_worst_q,mixed_vlm_expected_q,correct,outcome,prompt,expected_80_half_q,expected_80_split04_q
trial_20260515_003506_f81335,scene_010,first_question,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the left yellow cup.,0.0,0.0
trial_20260515_003521_ae386f,scene_010,random_question,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the left yellow cup.,0.0,0.0
trial_20260515_003530_2e71e0,scene_010,random_question,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the left red cup.,0.0,0.0
trial_20260515_003552_e353bc,scene_010,random_question,partial,8,3.0,True,3,4,3.95,1,correct,Pick up the red cup.,3.1612399999999994,3.24604
trial_20260515_004046_69f9d9,scene_010,random_question,partial,8,2.0,True,3,4,3.95,0,unresolved,Pick up the yellow cup.,3.1612399999999994,3.24604
trial_20260515_004346_8c807b,scene_010,random_question,ambiguous,8,3.0,True,3,4,3.95,1,correct,Pick up my cup.,3.1612399999999994,3.24604
trial_20260515_004804_dc5783,scene_010,random_question,ambiguous,8,5.0,True,3,4,3.95,1,correct,Pick up my cup.,3.1612399999999994,3.24604
trial_20260515_010057_551ab5,scene_010,vlm_best_question,partial,8,3.0,True,3,4,3.95,0,wrong,Pick up the yellow cup.,3.1612399999999994,3.24604
trial_20260515_010942_cffdc9,scene_010,vlm_best_question,partial,8,3.0,True,3,4,3.95,1,correct,Pick up the red cup.,3.1612399999999994,3.24604
trial_20260515_011142_753bbc,scene_010,vlm_best_question,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the left red cup.,0.0,0.0
trial_20260515_011209_847af3,scene_010,vlm_best_question,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the left yellow cup.,0.0,0.0
trial_20260515_011219_113349,scene_010,proposed_efe,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the left yellow cup.,0.0,0.0
trial_20260515_011229_6181aa,scene_010,proposed_efe,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the left red cup.,0.0,0.0
trial_20260515_011253_41e4e0,scene_010,proposed_efe,partial,8,3.0,True,3,4,3.95,1,correct,Pick up the red cup.,3.1612399999999994,3.24604
trial_20260515_011906_6244fb,scene_010,proposed_efe,partial,8,3.0,True,3,4,3.95,1,correct,Pick up the yellow cup.,3.1612399999999994,3.24604
trial_20260515_012625_ab034d,scene_010,proposed_efe,ambiguous,8,3.0,True,3,4,3.95,1,correct,Pick up the my cup.,3.1612399999999994,3.24604
trial_20260515_012854_5b42c7,scene_010,proposed_efe,ambiguous,8,3.0,True,3,4,3.95,1,correct,Pick up the my cup.,3.1612399999999994,3.24604
trial_20260515_013651_88b0ed,scene_011,top_score,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the red bottle.,0.0,0.0
trial_20260515_013740_4d4083,scene_011,top_score,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the left bottle.,0.0,0.0
trial_20260515_013932_3310d2,scene_011,top_score,partial,1,0.0,False,0,0,0.0,0,wrong,Pick up the top bottle.,0.0,0.0
trial_20260515_013956_eaacac,scene_011,top_score,ambiguous,4,0.0,False,2,2,2.2,0,wrong,Pick up my bottle.,2.05,2.05
trial_20260515_014004_c5ded5,scene_011,top_score,ambiguous,4,0.0,False,2,2,2.2,1,correct,Pick up my bottle.,2.05,2.05
trial_20260515_014018_6289c6,scene_011,random_candidate,ambiguous,4,0.0,False,2,2,2.2,0,wrong,Pick up my bottle.,2.05,2.05
trial_20260515_014053_2f5f45,scene_011,random_candidate,ambiguous,4,0.0,False,2,2,2.2,1,correct,Pick up my bottle.,2.05,2.05
trial_20260515_014118_653037,scene_011,random_candidate,partial,1,0.0,False,0,0,0.0,0,wrong,Pick up the center bottle.,0.0,0.0
trial_20260515_014153_d91622,scene_011,random_candidate,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the red bottle.,0.0,0.0
trial_20260515_014202_7cfdfa,scene_011,random_candidate,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the left bottle.,0.0,0.0
trial_20260515_014225_3a5c73,scene_011,vlm_direct,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the red bottle.,0.0,0.0
trial_20260515_014305_28899c,scene_011,vlm_direct,partial,1,0.0,False,0,0,0.0,0,wrong,Pick up center bottle.,0.0,0.0
trial_20260515_014315_36b3d3,scene_011,vlm_direct,partial,1,0.0,False,0,0,0.0,1,correct,Pick up right bottle.,0.0,0.0
trial_20260515_014337_270617,scene_011,vlm_direct,ambiguous,4,0.0,False,2,2,2.2,0,wrong,Pick up my bottle.,2.05,2.05
trial_20260515_014515_4bf1c9,scene_011,vlm_direct,ambiguous,4,0.0,False,2,2,2.2,0,wrong,Pick up my bottle.,2.05,2.05
trial_20260515_014614_49ff9c,scene_011,first_question,ambiguous,4,3.0,True,2,2,2.2,1,correct,Pick up my bottle.,2.05,2.05
trial_20260515_014906_573ab5,scene_011,first_question,ambiguous,4,3.0,True,2,2,2.2,1,correct,Pick up my bottle.,2.05,2.05
trial_20260515_015138_54138f,scene_011,first_question,partial,1,0.0,False,0,0,0.0,1,correct,Pick up the right bottle.,0.0,0.0
trial_20260515_015154_04b34e,scene_011,first_question,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the left bottle.,0.0,0.0
trial_20260515_015203_5d9d8c,scene_011,first_question,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the red bottle.,0.0,0.0
trial_20260515_015218_7db7de,scene_011,random_question,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the red bottle.,0.0,0.0
trial_20260515_015229_012788,scene_011,random_question,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the tall bottle.,0.0,0.0
trial_20260515_015246_63dacf,scene_011,random_question,partial,1,0.0,False,0,0,0.0,1,correct,Pick up the top bottle.,0.0,0.0
trial_20260515_015300_c7e362,scene_011,random_question,partial,1,0.0,False,0,0,0.0,1,correct,Pick up the right bottle.,0.0,0.0
trial_20260515_015329_623077,scene_011,random_question,ambiguous,4,3.0,True,2,2,2.2,1,correct,Pick up my bottle.,2.05,2.05
trial_20260515_015522_118933,scene_011,random_question,ambiguous,4,3.0,True,2,2,2.2,1,correct,Pick up my bottle.,2.05,2.05
trial_20260515_015837_ca7f99,scene_011,vlm_best_question,ambiguous,4,3.0,True,2,2,2.2,1,correct,Pick up my bottle.,2.05,2.05
trial_20260515_020057_dceba0,scene_011,vlm_best_question,partial,1,0.0,False,0,0,0.0,1,correct,Pick up the right bottle.,0.0,0.0
trial_20260515_020113_ed8312,scene_011,vlm_best_question,partial,1,0.0,False,0,0,0.0,1,correct,Pick up the bottom bottle.,0.0,0.0
trial_20260515_020132_7bb3f3,scene_011,vlm_best_question,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the red bottle.,0.0,0.0
trial_20260515_020142_bbd0d5,scene_011,vlm_best_question,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the blue bottle.,0.0,0.0
trial_20260515_020153_980a3a,scene_011,proposed_efe,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the blue bottle.,0.0,0.0
trial_20260515_020205_75af60,scene_011,proposed_efe,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the left bottle.,0.0,0.0
trial_20260515_020221_6361b3,scene_011,proposed_efe,partial,1,0.0,False,0,0,0.0,1,correct,Pick up the right bottle.,0.0,0.0
trial_20260515_020321_14c114,scene_011,proposed_efe,partial,1,1.0,True,0,0,0.0,1,correct,Pick up the tall bottle.,0.0,0.0
trial_20260515_020455_5a1164,scene_011,proposed_efe,ambiguous,4,3.0,True,2,2,2.2,1,correct,Pick up my bottle.,2.05,2.05
trial_20260515_020847_3b790c,scene_011,proposed_efe,ambiguous,4,3.0,True,2,2,2.2,1,correct,Pick up my bottle.,2.05,2.05
trial_20260515_021140_e36d9e,scene_012,top_score,ambiguous,4,0.0,False,2,2,2.2,0,wrong,Pick up my bottle.,2.05,2.05
trial_20260515_021147_293d90,scene_012,top_score,ambiguous,4,0.0,False,2,2,2.2,0,wrong,Pick up my bottle.,2.05,2.05
trial_20260515_021205_e9e1a8,scene_012,top_score,partial,1,0.0,False,0,0,0.0,0,wrong,Pick up the right bottle.,0.0,0.0
trial_20260515_021221_c38950,scene_012,top_score,partial,1,0.0,False,0,0,0.0,0,wrong,Pick up the left bottle.,0.0,0.0
trial_20260515_021236_98c612,scene_012,top_score,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the red bottle.,0.0,0.0
trial_20260515_021247_6aa391,scene_012,top_score,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the green bottle.,0.0,0.0
trial_20260515_021258_eeef06,scene_012,top_score,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the blue bottle.,0.0,0.0
trial_20260515_021358_02b792,scene_012,random_candidate,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the left most bottle.,0.0,0.0
trial_20260515_021447_de3d45,scene_012,random_candidate,partial,1,0.0,False,0,0,0.0,0,wrong,Pick up the right bottle.,0.0,0.0
trial_20260515_021458_f3fd25,scene_012,random_candidate,ambiguous,4,0.0,False,2,2,2.2,0,wrong,Pick up my bottle.,2.05,2.05
trial_20260515_021505_55c59f,scene_012,random_candidate,ambiguous,4,0.0,False,2,2,2.2,0,wrong,Pick up my bottle.,2.05,2.05
trial_20260515_021627_dcb042,scene_012,vlm_direct,ambiguous,4,0.0,False,2,2,2.2,0,wrong,Pick up my bottle.,2.05,2.05
trial_20260515_021811_9ce441,scene_012,first_question,ambiguous,4,1.0,True,2,2,2.2,1,correct,Pick up my bottle.,2.05,2.05
trial_20260515_021904_0e3c19,scene_012,first_question,ambiguous,4,3.0,True,2,2,2.2,1,correct,Pick up my bottle.,2.05,2.05
trial_20260515_022154_4c218b,scene_012,first_question,partial,1,0.0,False,0,0,0.0,0,unresolved,Pick up the left bottle.,0.0,0.0
trial_20260515_022302_67a10d,scene_012,first_question,partial,1,0.0,False,0,0,0.0,0,unresolved,Pick up the right bottle.,0.0,0.0
trial_20260515_022712_ecae4f,scene_012,first_question,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the red bottle.,0.0,0.0
trial_20260515_022725_385c1d,scene_012,first_question,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the green bottle.,0.0,0.0
trial_20260515_022734_2d1d20,scene_012,random_question,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the green bottle.,0.0,0.0
trial_20260515_022744_ad24dc,scene_012,random_question,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the red bottle.,0.0,0.0
trial_20260515_022839_566539,scene_012,random_question,partial,1,1.0,True,0,0,0.0,0,unresolved,Pick up the right bottle.,0.0,0.0
trial_20260515_023009_22b8aa,scene_012,random_question,partial,1,1.0,True,0,0,0.0,0,unresolved,Pick up the top bottle.,0.0,0.0
trial_20260515_023131_d9f09f,scene_012,random_question,ambiguous,4,2.0,True,2,2,2.2,1,correct,Pick up my bottle.,2.05,2.05
trial_20260515_023325_10ae5f,scene_012,random_question,ambiguous,4,3.0,True,2,2,2.2,1,correct,Pick up my bottle.,2.05,2.05
trial_20260515_023538_b10ccf,scene_012,vlm_best_question,ambiguous,4,2.0,True,2,2,2.2,1,correct,Pick up my bottle.,2.05,2.05
trial_20260515_023757_2f857a,scene_012,vlm_best_question,ambiguous,4,3.0,True,2,2,2.2,1,correct,Pick up my bottle.,2.05,2.05
trial_20260515_024148_c7db21,scene_012,vlm_best_question,partial,1,0.0,False,0,0,0.0,0,wrong,Pick up the left bottle.,0.0,0.0
trial_20260515_024240_b43f46,scene_012,vlm_best_question,partial,1,1.0,True,0,0,0.0,0,unresolved,Pick up the right bottle.,0.0,0.0
trial_20260515_024409_9afa07,scene_012,vlm_best_question,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the red bottle.,0.0,0.0
trial_20260515_024549_daeea5,scene_012,vlm_best_question,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the green bottle.,0.0,0.0
trial_20260515_024558_f8e04c,scene_012,proposed_efe,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the green bottle.,0.0,0.0
trial_20260515_024612_efa8d3,scene_012,proposed_efe,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the red bottle.,0.0,0.0
trial_20260515_024659_8a3fb0,scene_012,proposed_efe,partial,1,1.0,True,0,0,0.0,0,wrong,Pick up the left bottle.,0.0,0.0
trial_20260515_025018_23cf67,scene_012,proposed_efe,partial,1,0.0,False,0,0,0.0,0,wrong,Pick up the right bottle.,0.0,0.0
trial_20260515_025345_1c596f,scene_012,proposed_efe,ambiguous,4,1.0,True,2,2,2.2,1,correct,Pick up my bottle.,2.05,2.05
trial_20260515_025433_2898e1,scene_012,proposed_efe,ambiguous,4,1.0,True,2,2,2.2,1,correct,Pick up my bottle.,2.05,2.05
trial_20260515_025747_b05d50,scene_013,top_score,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the red bottle.,0.0,0.0
trial_20260515_025759_cc0f38,scene_013,top_score,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the green bottle.,0.0,0.0
trial_20260515_025809_de2855,scene_013,top_score,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the blue bottle.,0.0,0.0
trial_20260515_025821_f5a721,scene_013,top_score,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the brown bottle.,0.0,0.0
trial_20260515_025909_d36a5d,scene_013,top_score,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the right bottle.,0.0,0.0
trial_20260515_025943_277297,scene_013,top_score,ambiguous,4,0.0,False,2,2,2.2,0,wrong,Pick up my bottle.,2.05,2.05
trial_20260515_030141_c490e8,scene_013,random_candidate,ambiguous,4,0.0,False,2,2,2.2,1,correct,Pick up my bottle.,2.05,2.05
trial_20260515_030146_446031,scene_013,random_candidate,ambiguous,4,0.0,False,2,2,2.2,0,wrong,Pick up my bottle.,2.05,2.05
trial_20260515_030210_1de595,scene_013,random_candidate,partial,1,0.0,False,0,0,0.0,1,correct,Pick up the left bottle.,0.0,0.0
trial_20260515_030219_1e88a7,scene_013,random_candidate,partial,1,0.0,False,0,0,0.0,1,correct,Pick up the right bottle.,0.0,0.0
trial_20260515_030233_f78112,scene_013,random_candidate,partial,1,0.0,False,0,0,0.0,1,correct,Pick up the blue bottle.,0.0,0.0
trial_20260515_030244_efa749,scene_013,random_candidate,partial,1,0.0,False,0,0,0.0,1,correct,Pick up the green bottle.,0.0,0.0
trial_20260515_030308_c66bb2,scene_013,vlm_direct,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the green bottle.,0.0,0.0
trial_20260515_030317_c695f6,scene_013,vlm_direct,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the bottom bottle.,0.0,0.0
trial_20260515_030329_f3aff8,scene_013,vlm_direct,partial,1,0.0,False,0,0,0.0,1,correct,Pick up the right bottle.,0.0,0.0
trial_20260515_030342_ad6678,scene_013,vlm_direct,partial,1,0.0,False,0,0,0.0,1,correct,Pick up the left bottle.,0.0,0.0
trial_20260515_030354_c940c6,scene_013,vlm_direct,ambiguous,4,0.0,False,2,2,2.2,0,wrong,Pick up my bottle.,2.05,2.05
trial_20260515_030511_a0da19,scene_013,vlm_direct,ambiguous,4,0.0,False,2,2,2.2,1,correct,Pick up my bottle.,2.05,2.05
trial_20260515_030654_551128,scene_013,first_question,ambiguous,4,1.0,True,2,2,2.2,1,correct,Pick up my bottle.,2.05,2.05
trial_20260515_030815_7070d2,scene_013,first_question,ambiguous,4,3.0,True,2,2,2.2,1,correct,Pick up my bottle.,2.05,2.05
trial_20260515_031040_ef9487,scene_013,first_question,partial,1,0.0,False,0,0,0.0,1,correct,Pick up the left bottle.,0.0,0.0
trial_20260515_031147_bb5869,scene_013,first_question,partial,1,1.0,True,0,0,0.0,1,correct,Pick up the right bottle.,0.0,0.0
trial_20260515_031311_9e08e7,scene_013,first_question,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the green bottle.,0.0,0.0
trial_20260515_031321_4b7362,scene_013,first_question,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the top bottle.,0.0,0.0
trial_20260515_031339_542691,scene_013,random_question,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the green bottle.,0.0,0.0
trial_20260515_031353_49a298,scene_013,random_question,partial,1,0.0,False,0,0,0.0,1,correct,Pick up the left bottle.,0.0,0.0
trial_20260515_031701_0cb219,scene_013,random_question,partial,1,1.0,True,0,0,0.0,1,correct,Pick up the right bottle.,0.0,0.0
trial_20260515_031811_ea5888,scene_013,random_question,ambiguous,4,3.0,True,2,2,2.2,1,correct,Pick up my bottle.,2.05,2.05
trial_20260515_032052_58b730,scene_013,random_question,ambiguous,4,2.0,True,2,2,2.2,1,correct,Pick up my bottle.,2.05,2.05
trial_20260515_032316_b2c951,scene_013,vlm_best_question,ambiguous,4,2.0,True,2,2,2.2,1,correct,Pick up my bottle.,2.05,2.05
trial_20260515_032442_7e0dd5,scene_013,vlm_best_question,ambiguous,4,3.0,True,2,2,2.2,1,correct,Pick up my bottle.,2.05,2.05
trial_20260515_032627_124d5f,scene_013,vlm_best_question,partial,1,1.0,True,0,0,0.0,1,correct,Pick up left bottle.,0.0,0.0
trial_20260515_032750_fd8f7c,scene_013,vlm_best_question,partial,1,0.0,False,0,0,0.0,1,correct,Pick up the right bottle.,0.0,0.0
trial_20260515_032819_9afbac,scene_013,vlm_best_question,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the green bottle.,0.0,0.0
trial_20260515_032827_8f3714,scene_013,vlm_best_question,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the blue bottle.,0.0,0.0
trial_20260515_032834_8f89b5,scene_013,proposed_efe,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the blue bottle.,0.0,0.0
trial_20260515_032850_18a17f,scene_013,proposed_efe,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the green bottle.,0.0,0.0
trial_20260515_032901_5f284d,scene_013,proposed_efe,partial,1,1.0,True,0,0,0.0,1,correct,Pick up the left bottle.,0.0,0.0
trial_20260515_033035_d25d3e,scene_013,proposed_efe,partial,1,1.0,True,0,0,0.0,1,correct,Pick up the right bottle.,0.0,0.0
trial_20260515_033246_3aea0a,scene_013,proposed_efe,ambiguous,4,1.0,True,2,2,2.2,1,correct,Pick up my bottle.,2.05,2.05
trial_20260515_033354_cfe3e2,scene_013,proposed_efe,ambiguous,4,3.0,True,2,2,2.2,1,correct,Pick up my bottle.,2.05,2.05
trial_20260515_214032_d3f2c8,scene_014,top_score,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the green bottle.,0.0,0.0
trial_20260515_214053_eb6a41,scene_014,top_score,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the red bottle.,0.0,0.0
trial_20260515_214214_329057,scene_014,top_score,partial,2,0.0,False,1,1,1.0,0,wrong,Pick up the left bottle.,1.0,1.0
trial_20260515_214257_6ca6ee,scene_014,top_score,ambiguous,4,0.0,False,2,2,2.2,1,correct,Pick up my bottle.,2.05,2.05
trial_20260515_214300_f3be80,scene_014,top_score,ambiguous,4,0.0,False,2,2,2.2,0,wrong,Pick up my bottle.,2.05,2.05
trial_20260515_214310_fa1cc4,scene_014,random_candidate,ambiguous,4,0.0,False,2,2,2.2,0,wrong,Pick up my bottle.,2.05,2.05
trial_20260515_214319_8197d7,scene_014,random_candidate,ambiguous,4,0.0,False,2,2,2.2,0,wrong,Pick up my bottle.,2.05,2.05
trial_20260515_214334_188190,scene_014,random_candidate,partial,2,0.0,False,1,1,1.0,1,correct,Pick up the left bottle.,1.0,1.0
trial_20260515_214347_4dc2c9,scene_014,random_candidate,partial,1,0.0,False,0,0,0.0,1,correct,Pick up the right bottle.,0.0,0.0
trial_20260515_214412_2baaa0,scene_014,random_candidate,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the black bottle.,0.0,0.0
trial_20260515_214423_eb0ad4,scene_014,random_candidate,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the tall bottle.,0.0,0.0
trial_20260515_214434_4bb50c,scene_014,vlm_direct,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the tall bottle.,0.0,0.0
trial_20260515_214442_75e7a3,scene_014,vlm_direct,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the red bottle.,0.0,0.0
trial_20260515_214454_6776ba,scene_014,vlm_direct,partial,1,0.0,False,0,0,0.0,1,correct,Pick up the right bottle.,0.0,0.0
trial_20260515_214508_42cac3,scene_014,vlm_direct,partial,2,0.0,False,1,1,1.0,1,correct,Pick up the left bottle.,1.0,1.0
trial_20260515_214636_202a20,scene_014,vlm_direct,ambiguous,4,0.0,False,2,2,2.2,0,wrong,Pick up my bottle.,2.05,2.05
trial_20260515_214728_475501,scene_014,vlm_direct,ambiguous,4,0.0,False,2,2,2.2,0,wrong,Pick up my bottle.,2.05,2.05
trial_20260515_214857_08c705,scene_014,first_question,ambiguous,4,3.0,True,2,2,2.2,1,correct,Pick up my bottle.,2.05,2.05
trial_20260515_215239_01cb10,scene_014,first_question,ambiguous,4,1.0,True,2,2,2.2,1,correct,Pick up my bottle.,2.05,2.05
trial_20260515_215642_826bd1,scene_014,first_question,partial,2,1.0,True,1,1,1.0,1,correct,Pick up the left bottle.,1.0,1.0
trial_20260515_215723_3210b3,scene_014,first_question,partial,1,0.0,False,0,0,0.0,1,correct,Pick up the right bottle.,0.0,0.0
trial_20260515_215812_b63f67,scene_014,first_question,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the red bottle.,0.0,0.0
trial_20260515_215834_022024,scene_014,random_question,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the black bottle.,0.0,0.0
trial_20260515_215850_e2d6f8,scene_014,random_question,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the bottom bottle.,0.0,0.0
trial_20260515_220034_06dd6d,scene_014,random_question,partial,2,1.0,True,1,1,1.0,1,correct,Pick up the left bottle.,1.0,1.0
trial_20260515_220353_3d6f12,scene_014,random_question,ambiguous,4,3.0,True,2,2,2.2,1,correct,Pick up my bottle.,2.05,2.05
trial_20260515_220649_faba41,scene_014,random_question,ambiguous,4,1.0,True,2,2,2.2,1,correct,Pick up my bottle.,2.05,2.05
trial_20260515_220808_96dd4f,scene_014,vlm_best_question,ambiguous,4,2.0,True,2,2,2.2,1,correct,Pick up my bottle.,2.05,2.05
trial_20260515_221012_c2f200,scene_014,vlm_best_question,ambiguous,4,1.0,True,2,2,2.2,1,correct,Pick up my bottle.,2.05,2.05
trial_20260515_221120_1e7ab2,scene_014,vlm_best_question,partial,2,1.0,True,1,1,1.0,1,correct,Pick up the left bottle.,1.0,1.0
trial_20260515_221155_8ba714,scene_014,vlm_best_question,partial,1,0.0,False,0,0,0.0,1,correct,Pick up the right bottle.,0.0,0.0
trial_20260515_221226_d56ed5,scene_014,vlm_best_question,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the tall bottle.,0.0,0.0
trial_20260515_221234_31fa49,scene_014,vlm_best_question,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the green bottle.,0.0,0.0
trial_20260515_221257_2a7567,scene_014,proposed_efe,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the green bottle.,0.0,0.0
trial_20260515_221307_ba3996,scene_014,proposed_efe,clear,1,0.0,False,0,0,0.0,1,correct,Pick up the left most bottle.,0.0,0.0
trial_20260515_221317_e83cec,scene_014,proposed_efe,partial,1,1.0,True,0,0,0.0,1,correct,Pick up the right bottle.,0.0,0.0
trial_20260515_221454_372484,scene_014,proposed_efe,partial,2,1.0,True,1,1,1.0,1,correct,Pick up the left bottle.,1.0,1.0
trial_20260515_221634_0662f1,scene_014,proposed_efe,ambiguous,4,2.0,True,2,2,2.2,1,correct,Pick up my bottle.,2.05,2.05
trial_20260515_221759_b67ad0,scene_014,proposed_efe,ambiguous,4,2.0,True,2,2,2.2,1,correct,Pick up my bottle.,2.05,2.05
trial_20260515_222025_830546,scene_015,top_score,ambiguous,4,0.0,False,2,2,2.2,0,wrong,Pick up my bottle.,2.05,2.05
